"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"ENSG00000073464.13"	351	316	273	140	196	168	72	132	103
"ENSG00000101871.16"	823	693	1282	409	850	903	312	592	604
"ENSG00000234129.8"	14	13	16	9	4	9	2	10	2
"ENSG00000004961.15"	791	695	678	738	777	733	462	562	406
"ENSG00000047648.23"	6	8	9	1	4	10	2	4	8
"ENSG00000005302.19"	273	261	321	144	184	183	84	132	160
"ENSG00000101911.13"	426	477	509	444	614	564	258	391	450
"ENSG00000205542.11"	3190	2597	2453	4119	2911	2474	2143	2165	2107
"ENSG00000176896.8"	53	83	93	25	51	46	22	33	36
"ENSG00000123595.8"	356	306	267	475	594	603	309	395	365
"ENSG00000196459.14"	543	510	474	403	444	404	267	318	240
"ENSG00000046651.15"	818	658	923	563	952	658	373	530	738
"ENSG00000046647.13"	152	106	182	97	103	104	54	64	77
"ENSG00000181544.15"	19	10	18	15	15	34	15	14	20
"ENSG00000130150.12"	286	120	212	141	178	134	62	103	176
"ENSG00000102048.16"	74	56	89	99	73	86	86	66	63
"ENSG00000165195.16"	148	88	112	190	216	197	122	118	295
"ENSG00000087842.11"	55	53	47	67	56	65	35	45	48
"ENSG00000130234.11"	98	48	47	68	102	55	36	39	43
"ENSG00000147003.7"	30	35	28	14	20	12	8	11	10
"ENSG00000186312.10"	172	116	156	163	188	132	125	116	91
"ENSG00000169239.13"	145	115	165	123	174	134	82	97	145
"ENSG00000169249.13"	90	82	106	39	97	64	37	50	82
"ENSG00000182287.15"	101	86	79	95	67	74	43	72	62
"ENSG00000047230.15"	635	624	964	312	532	574	225	331	454
"ENSG00000169906.5"	2275	3438	1356	3321	3335	2714	3138	2615	1153
"ENSG00000169895.6"	1755	1813	1710	1818	2178	1991	1355	1536	1582
"ENSG00000086712.13"	362	327	377	287	433	424	166	301	338
"ENSG00000102054.18"	807	697	991	590	863	784	405	509	644
"ENSG00000169891.18"	24	16	9	16	26	12	8	16	12
"ENSG00000047634.15"	106	109	106	147	176	178	80	120	127
"ENSG00000102098.19"	134	166	156	156	190	188	96	142	129
"ENSG00000008086.13"	316	226	351	172	339	307	150	217	199
"ENSG00000236187.1"	19	5	5	4	4	4	1	5	3
"ENSG00000237836.6"	25	18	8	36	25	15	28	14	17
"ENSG00000044446.12"	2055	1925	2010	1580	1853	1721	1166	1474	1270
"ENSG00000286724.1"	37	22	37	13	14	37	14	18	9
"ENSG00000131828.14"	1296	1320	1405	1119	1386	1170	782	938	987
"ENSG00000180815.14"	16	16	11	8	9	9	5	4	7
"ENSG00000147010.18"	512	579	641	357	510	452	279	347	329
"ENSG00000173681.16"	319	210	334	119	223	190	78	138	136
"ENSG00000184368.16"	50	59	74	29	80	71	21	68	50
"ENSG00000173674.11"	1192	974	1454	1033	1194	1400	511	761	1145
"ENSG00000201882.1"	12	11	12	6	11	12	16	13	6
"ENSG00000201592.1"	65	43	45	52	45	54	60	42	25
"ENSG00000177189.14"	1866	1072	2142	1002	1639	1507	613	915	1097
"ENSG00000012174.12"	1093	1022	1465	718	1213	1043	405	601	864
"ENSG00000230797.3"	26	15	19	16	16	13	7	10	9
"ENSG00000102172.16"	990	746	763	945	826	891	624	622	677
"ENSG00000102174.9"	220	140	159	161	161	188	106	94	140
"ENSG00000174028.6"	79	62	75	74	65	64	52	49	37
"ENSG00000123131.13"	618	445	567	594	463	519	473	430	355
"ENSG00000123130.17"	420	305	298	633	524	405	372	342	337
"ENSG00000130066.16"	485	501	520	1381	1498	1016	720	745	1033
"ENSG00000184831.14"	95	72	102	87	86	106	56	68	68
"ENSG00000238103.4"	9	10	12	19	4	21	3	9	14
"ENSG00000174010.9"	289	270	370	239	509	589	197	376	431
"ENSG00000130741.11"	3919	3224	4032	3368	3934	4108	2015	2738	3229
"ENSG00000005889.15"	718	604	737	382	659	572	285	420	320
"ENSG00000067992.16"	259	246	305	215	383	299	158	217	196
"ENSG00000102230.14"	133	174	187	44	101	115	49	74	57
"ENSG00000101868.12"	91	52	57	30	63	55	28	44	34
"ENSG00000232472.1"	10	5	9	11	10	10	1	4	6
"ENSG00000242021.2"	13	3	9	3	10	13	3	5	9
"ENSG00000228933.8"	189	108	161	64	110	53	30	36	64
"ENSG00000198814.12"	1473	1015	1230	1944	2271	1684	1096	1176	2615
"ENSG00000229331.1"	34	26	27	87	69	62	45	31	114
"ENSG00000241886.1"	64	42	63	97	137	97	50	81	131
"ENSG00000157625.15"	1324	847	1218	901	1411	1134	513	920	886
"ENSG00000231542.1"	105	104	116	59	103	91	51	74	68
"ENSG00000198947.16"	206	146	215	118	153	183	84	107	124
"ENSG00000233571.1"	12	11	4	9	5	3	4	10	2
"ENSG00000130962.18"	136	130	160	135	162	207	76	107	129
"ENSG00000047597.7"	11	11	11	3	15	11	4	6	10
"ENSG00000165169.11"	168	134	148	172	195	146	89	122	169
"ENSG00000147041.12"	26	12	29	7	18	16	4	25	15
"ENSG00000156313.15"	159	60	88	46	69	72	37	72	27
"ENSG00000156298.13"	84	33	74	95	56	72	58	51	41
"ENSG00000287729.1"	14	7	16	6	7	8	1	5	3
"ENSG00000165175.15"	498	317	405	137	117	99	118	94	76
"ENSG00000238123.1"	10	14	26	2	2	0	0	3	0
"ENSG00000183337.17"	1433	1444	1652	1141	1238	1024	601	899	876
"ENSG00000236393.2"	44	27	30	50	32	18	24	20	27
"ENSG00000182220.15"	914	861	1058	816	913	927	601	636	680
"ENSG00000185753.13"	229	169	187	148	189	188	114	119	127
"ENSG00000180182.11"	1552	1139	1828	1259	1609	1210	660	910	1173
"ENSG00000234636.2"	6	6	9	2	5	8	1	8	2
"ENSG00000124486.13"	1670	828	1151	1305	1744	1202	718	903	1235
"ENSG00000215301.11"	2049	1210	1611	1834	2465	1965	1102	1526	1735
"ENSG00000147044.22"	1288	1069	1567	734	1169	1078	448	740	966
"ENSG00000217624.2"	12	11	9	7	9	3	5	7	3
"ENSG00000251807.1"	6	7	12	5	5	6	1	5	9
"ENSG00000189221.10"	170	158	287	29	50	52	17	34	54
"ENSG00000069535.14"	2385	2806	2773	2511	3107	2590	1719	2190	1585
"ENSG00000069509.6"	62	44	70	43	46	60	36	32	55
"ENSG00000147050.16"	1050	770	939	813	1128	904	516	722	748
"ENSG00000270069.1"	103	45	66	164	76	68	80	82	202
"ENSG00000269902.1"	25	1	6	12	10	14	4	12	21
"ENSG00000231566.2"	133	48	96	75	26	32	21	10	48
"ENSG00000236751.2"	74	58	50	26	26	26	22	26	34
"ENSG00000147121.16"	149	127	184	116	139	130	63	93	126
"ENSG00000251192.7"	91	69	96	65	95	66	48	54	62
"ENSG00000230844.3"	176	175	152	157	130	97	78	97	141
"ENSG00000147119.4"	28	20	6	20	18	11	31	24	22
"ENSG00000065923.10"	559	556	842	382	605	488	268	403	440
"ENSG00000102218.6"	136	138	174	121	217	241	103	119	273
"ENSG00000102221.14"	180	151	223	131	242	217	71	135	174
"ENSG00000130988.13"	336	360	415	223	345	333	232	233	164
"ENSG00000206685.1"	14	11	22	0	8	3	6	2	2
"ENSG00000147123.11"	889	759	834	907	811	926	773	642	552
"ENSG00000182872.16"	778	697	760	622	666	535	470	504	361
"ENSG00000130985.17"	5017	4384	4196	4738	4699	4482	3508	3594	3012
"ENSG00000224975.1"	34	35	32	15	31	36	21	24	22
"ENSG00000102225.16"	1838	1486	1655	1883	1557	1595	1387	1267	1234
"ENSG00000102226.10"	565	380	598	609	542	584	550	429	587
"ENSG00000147124.12"	89	65	115	16	34	32	17	18	33
"ENSG00000196741.5"	42	58	52	26	26	28	14	19	17
"ENSG00000078061.13"	1889	1626	1679	1715	1621	1374	1196	1134	1025
"ENSG00000102265.12"	2224	1439	1759	2338	1561	1673	1609	1257	1268
"ENSG00000126767.18"	866	625	654	1122	709	686	702	615	567
"ENSG00000126756.12"	349	342	320	389	350	410	290	315	223
"ENSG00000267064.2"	78	87	61	39	42	37	35	44	18
"ENSG00000197779.14"	107	60	100	32	61	40	22	41	31
"ENSG00000147118.12"	43	41	44	13	29	23	5	15	20
"ENSG00000221994.12"	70	53	104	30	43	31	18	34	54
"ENSG00000017483.15"	105	33	76	60	37	56	49	35	31
"ENSG00000068438.15"	277	188	239	174	119	169	122	113	97
"ENSG00000224292.1"	29	31	32	16	26	43	22	31	17
"ENSG00000102312.23"	21	5	7	7	12	11	6	18	9
"ENSG00000147155.11"	247	237	228	287	239	289	261	159	185
"ENSG00000286268.1"	14	21	19	15	21	13	14	19	19
"ENSG00000068354.16"	317	296	323	400	430	325	332	314	301
"ENSG00000204620.3"	9	18	8	16	16	9	5	3	10
"ENSG00000102317.18"	2081	1783	1687	2260	1998	1855	1407	1437	1656
"ENSG00000101940.18"	1222	985	1010	1211	1103	938	1026	948	829
"ENSG00000015285.11"	15	11	11	11	13	5	6	3	4
"ENSG00000101945.17"	64	50	67	46	50	75	43	26	32
"ENSG00000094631.21"	1967	1881	1713	1908	1893	1772	1524	1613	1314
"ENSG00000102109.9"	17	13	27	13	3	3	19	6	7
"ENSG00000102103.17"	393	375	289	395	404	420	348	295	222
"ENSG00000126768.12"	660	613	580	743	593	598	588	483	382
"ENSG00000102100.16"	892	767	804	1002	796	760	701	628	513
"ENSG00000102096.9"	144	129	135	193	136	166	190	160	107
"ENSG00000068308.13"	1320	1363	1165	1426	1539	1285	1068	1190	948
"ENSG00000102057.10"	73	70	73	69	74	72	67	107	52
"ENSG00000068400.13"	355	431	395	276	456	287	208	360	255
"ENSG00000068323.17"	854	693	665	1333	1037	851	799	678	850
"ENSG00000147144.13"	1030	850	779	1875	1464	1096	1171	993	1068
"ENSG00000243279.4"	12	12	3	6	10	6	2	3	3
"ENSG00000196998.19"	283	307	262	293	309	278	212	242	191
"ENSG00000068394.11"	140	139	105	152	145	172	114	112	99
"ENSG00000269313.5"	49	47	42	31	33	27	21	35	30
"ENSG00000102007.11"	317	218	278	503	257	291	321	300	382
"ENSG00000012211.13"	56	60	36	41	36	33	34	25	24
"ENSG00000102003.11"	11	10	12	12	6	4	0	2	4
"ENSG00000102001.13"	23	20	25	35	26	16	15	16	23
"ENSG00000101997.13"	378	309	288	376	353	310	281	218	216
"ENSG00000049768.16"	8	7	5	4	6	4	7	7	10
"ENSG00000049769.14"	84	75	52	32	19	41	25	27	22
"ENSG00000270012.1"	264	170	234	45	52	59	39	43	31
"ENSG00000234390.4"	22	20	14	19	5	13	5	14	10
"ENSG00000273820.2"	127	142	137	122	121	92	60	92	69
"ENSG00000171365.17"	1042	837	1110	722	1369	1062	462	701	756
"ENSG00000158352.15"	87	95	72	66	96	76	39	64	58
"ENSG00000189369.9"	160	144	217	112	153	123	41	89	92
"ENSG00000179222.18"	1614	1459	1793	1931	1912	1871	1586	1690	1109
"ENSG00000268350.7"	18	26	16	4	10	8	8	8	8
"ENSG00000184205.14"	204	134	199	192	225	179	147	174	208
"ENSG00000232593.7"	219	120	232	92	150	131	61	137	65
"ENSG00000126012.12"	3578	3298	2863	3858	3641	2942	2388	2649	2384
"ENSG00000124313.17"	311	256	332	271	230	332	198	184	187
"ENSG00000072501.19"	755	663	1016	539	798	599	308	499	512
"ENSG00000158423.17"	6	9	15	7	6	0	2	4	4
"ENSG00000072506.13"	322	274	297	333	301	282	251	201	197
"ENSG00000086758.16"	5882	5993	9790	4187	6769	3985	1919	3902	3995
"ENSG00000172943.20"	1584	1510	1528	1348	1783	1455	968	1272	1083
"ENSG00000184083.12"	82	80	98	33	35	51	22	19	35
"ENSG00000158526.8"	379	300	358	344	375	432	305	307	221
"ENSG00000102302.8"	182	153	143	101	95	97	71	116	75
"ENSG00000130119.17"	1957	1724	1750	1490	1659	1415	917	1141	948
"ENSG00000102313.9"	14	12	16	9	11	4	3	3	5
"ENSG00000102316.17"	1058	892	994	1001	1011	919	783	824	672
"ENSG00000221716.1"	148	89	107	106	152	77	80	85	77
"ENSG00000158571.11"	47	44	30	30	47	39	31	34	16
"ENSG00000169188.5"	409	347	391	359	324	271	199	193	252
"ENSG00000182518.13"	59	69	71	45	49	49	36	48	37
"ENSG00000247746.4"	68	67	115	65	85	62	36	47	87
"ENSG00000083750.13"	127	115	102	64	88	113	55	87	72
"ENSG00000227486.2"	39	13	30	12	12	8	1	1	10
"ENSG00000102349.18"	1	6	9	6	9	12	5	2	8
"ENSG00000188021.9"	1027	1046	1155	1127	1203	1102	707	842	881
"ENSG00000204272.13"	127	92	125	144	85	122	115	88	72
"ENSG00000204271.13"	294	311	334	112	225	188	78	133	130
"ENSG00000186787.8"	19	20	38	17	23	20	12	17	15
"ENSG00000226310.1"	37	32	32	26	31	20	26	13	15
"ENSG00000286977.1"	37	20	44	14	24	15	9	13	6
"ENSG00000165591.6"	62	78	66	72	106	94	74	63	76
"ENSG00000198455.4"	371	338	358	364	379	386	214	280	293
"ENSG00000235437.8"	939	841	971	749	909	730	482	686	428
"ENSG00000186767.7"	174	125	252	48	50	101	52	64	69
"ENSG00000131089.17"	91	69	116	41	27	55	16	36	44
"ENSG00000184675.11"	727	687	672	388	370	423	327	411	230
"ENSG00000102043.16"	54	38	51	56	94	54	35	42	56
"ENSG00000126970.16"	193	168	183	147	198	165	134	128	94
"ENSG00000102053.12"	119	89	173	69	98	110	37	98	50
"ENSG00000001497.17"	315	301	335	198	283	241	147	188	197
"ENSG00000089472.16"	14814	13271	12519	18431	13711	12531	12654	10945	9371
"ENSG00000169083.18"	18	18	27	9	21	13	7	10	7
"ENSG00000079482.13"	138	106	190	176	204	182	95	148	211
"ENSG00000181704.12"	1116	945	1111	977	1109	1176	568	831	1181
"ENSG00000090776.6"	754	533	565	874	377	259	347	240	562
"ENSG00000181191.11"	99	90	109	131	105	97	69	87	75
"ENSG00000130054.5"	164	83	122	123	60	75	73	46	49
"ENSG00000158813.18"	484	200	331	391	275	258	252	188	233
"ENSG00000089289.16"	622	682	733	690	981	897	398	610	581
"ENSG00000120509.10"	528	469	469	571	445	483	299	342	278
"ENSG00000090889.12"	19	9	32	19	14	10	20	12	12
"ENSG00000130055.14"	241	271	121	366	264	211	247	203	149
"ENSG00000082458.12"	545	471	568	372	457	452	262	335	367
"ENSG00000230629.2"	35	50	48	39	49	78	37	33	38
"ENSG00000227536.1"	40	63	48	34	30	45	35	36	26
"ENSG00000147164.12"	1235	1133	956	1695	1458	1314	1179	1041	878
"ENSG00000184481.17"	635	717	555	682	697	560	501	506	394
"ENSG00000147168.13"	198	109	146	410	126	112	171	94	167
"ENSG00000184634.16"	2485	2132	2246	1857	2143	1788	1013	1547	1411
"ENSG00000196338.13"	169	132	132	137	169	162	104	181	130
"ENSG00000169562.13"	4103	3752	3803	2674	2441	2457	2336	1795	1338
"ENSG00000147130.14"	1284	1029	1388	726	730	1053	627	589	600
"ENSG00000147140.16"	4003	3688	4711	3766	4507	4101	2183	3199	2894
"ENSG00000147166.11"	22	21	24	12	13	20	11	30	27
"ENSG00000147133.16"	565	459	544	378	540	442	242	320	440
"ENSG00000147162.14"	4467	4828	6599	2921	5792	4663	1746	3573	4193
"ENSG00000147174.11"	6	5	28	0	2	3	4	3	2
"ENSG00000102309.15"	72	80	101	33	50	77	44	43	50
"ENSG00000198034.11"	8884	7980	9537	9021	9652	10698	5820	7503	6747
"ENSG00000147099.21"	188	98	155	88	142	141	48	92	69
"ENSG00000067177.15"	159	197	169	113	246	165	65	119	159
"ENSG00000186462.9"	26	18	22	13	4	11	4	8	5
"ENSG00000204116.11"	211	135	185	132	215	151	71	99	81
"ENSG00000230590.11"	3001	1869	2422	1453	2016	1787	1027	1337	1352
"ENSG00000225470.8"	1155	696	982	712	886	612	422	496	610
"ENSG00000228906.1"	109	55	101	73	71	71	37	44	60
"ENSG00000280375.1"	17	9	10	5	13	12	9	6	3
"ENSG00000224430.2"	18	13	11	14	20	12	10	8	15
"ENSG00000271533.1"	440	194	323	129	248	180	112	152	171
"ENSG00000265727.2"	55	27	55	43	51	47	16	25	30
"ENSG00000131263.13"	482	257	377	515	670	469	282	377	444
"ENSG00000131269.19"	378	336	479	359	493	448	187	267	336
"ENSG00000094841.14"	129	139	167	115	160	144	99	75	106
"ENSG00000229661.1"	17	14	15	4	4	15	4	11	6
"ENSG00000199601.1"	13	2	17	3	8	13	0	8	7
"ENSG00000215105.4"	27	31	27	25	19	14	8	15	10
"ENSG00000102390.11"	83	57	118	45	75	88	48	49	70
"ENSG00000198934.5"	25	23	28	14	22	13	13	18	7
"ENSG00000085224.23"	804	378	582	311	565	530	224	357	278
"ENSG00000102158.20"	2006	1980	2446	2149	2529	2624	1362	1838	2237
"ENSG00000131174.7"	577	595	502	609	574	545	468	443	342
"ENSG00000165240.20"	187	114	215	72	156	144	76	90	127
"ENSG00000102144.15"	5040	4729	3639	7388	6455	6019	4627	4984	4565
"ENSG00000248503.2"	13	18	6	29	18	9	9	10	20
"ENSG00000187325.5"	45	26	74	21	48	41	8	19	34
"ENSG00000165288.11"	584	308	429	396	508	440	220	297	263
"ENSG00000198157.11"	11	1	16	1	5	7	1	2	4
"ENSG00000131171.13"	257	195	337	186	270	267	115	182	215
"ENSG00000072133.11"	81	29	78	42	73	41	20	30	31
"ENSG00000155008.14"	431	340	491	351	530	451	178	327	413
"ENSG00000147180.17"	155	76	113	91	150	144	71	85	123
"ENSG00000124429.18"	1071	615	757	638	954	740	359	584	600
"ENSG00000188419.14"	177	84	134	101	198	151	74	96	100
"ENSG00000237506.3"	3	7	2	7	6	13	5	5	1
"ENSG00000147202.18"	411	310	390	249	389	297	121	243	206
"ENSG00000000003.15"	2324	2325	2732	2105	2609	2608	1316	1697	1994
"ENSG00000102359.7"	312	210	228	191	207	156	148	140	130
"ENSG00000101811.14"	93	104	127	45	99	109	44	55	71
"ENSG00000007952.18"	152	45	138	39	36	70	32	30	63
"ENSG00000182489.9"	197	115	218	48	64	53	23	58	58
"ENSG00000188917.15"	880	784	845	506	691	618	427	490	437
"ENSG00000225839.2"	19	10	16	3	12	6	10	5	15
"ENSG00000102384.13"	35	11	47	22	11	43	23	16	31
"ENSG00000126953.8"	107	79	125	57	59	73	45	38	72
"ENSG00000241343.10"	128	111	122	105	111	107	57	60	148
"ENSG00000102393.13"	282	311	359	970	1009	1107	868	975	893
"ENSG00000126945.9"	201	128	220	156	247	193	100	122	145
"ENSG00000196440.11"	132	135	158	27	69	47	27	43	34
"ENSG00000198960.11"	94	113	121	104	151	165	74	92	71
"ENSG00000102401.20"	227	178	250	281	404	294	232	190	303
"ENSG00000286000.1"	1	0	0	6	17	20	15	21	13
"ENSG00000125962.14"	105	115	127	53	120	54	24	55	81
"ENSG00000271147.8"	38	25	68	12	34	32	18	31	18
"ENSG00000198932.13"	33	18	42	6	20	18	5	9	10
"ENSG00000286327.1"	42	41	45	11	37	22	19	30	18
"ENSG00000158301.18"	42	42	69	28	62	31	12	16	33
"ENSG00000223546.7"	137	77	115	58	113	103	53	56	68
"ENSG00000232282.1"	14	9	13	0	5	2	0	2	1
"ENSG00000234886.1"	19	5	8	6	8	14	1	5	6
"ENSG00000229794.2"	14	3	5	7	9	6	2	2	2
"ENSG00000239407.5"	13	8	6	2	12	7	11	5	12
"ENSG00000286846.1"	11	4	12	1	4	11	0	3	2
"ENSG00000180964.17"	186	175	174	163	207	259	92	124	143
"ENSG00000185222.10"	39	46	43	59	92	76	56	32	88
"ENSG00000166681.14"	170	138	170	141	119	172	135	121	76
"ENSG00000133142.17"	70	78	95	64	96	59	33	36	48
"ENSG00000224031.1"	18	14	29	1	1	4	0	1	0
"ENSG00000172465.14"	153	147	145	92	148	116	69	86	79
"ENSG00000123562.18"	940	878	1035	949	1345	1232	588	887	1031
"ENSG00000231154.1"	57	78	85	9	19	13	5	8	8
"ENSG00000188828.12"	11	10	4	16	11	2	15	5	7
"ENSG00000269743.3"	44	44	47	39	65	58	26	39	34
"ENSG00000123575.9"	486	317	456	424	626	499	253	360	450
"ENSG00000147231.14"	27	17	32	13	23	13	7	19	7
"ENSG00000133135.14"	1642	1462	1937	1115	1400	1577	759	1019	1271
"ENSG00000133138.20"	127	87	126	47	97	91	26	46	47
"ENSG00000133131.15"	88	58	88	49	98	76	44	56	64
"ENSG00000165376.11"	1011	774	667	841	829	589	636	517	405
"ENSG00000089682.16"	191	96	125	82	189	151	68	103	75
"ENSG00000147224.13"	180	190	249	158	206	208	120	191	139
"ENSG00000080561.13"	96	79	91	131	83	88	39	59	64
"ENSG00000101843.19"	234	292	314	231	299	322	109	197	254
"ENSG00000101844.18"	33	38	38	35	52	24	28	21	43
"ENSG00000197565.16"	15	3	18	10	5	13	3	4	21
"ENSG00000188153.14"	609	400	790	498	433	674	511	372	527
"ENSG00000101888.11"	50	34	29	19	42	42	13	20	34
"ENSG00000068366.20"	75	21	54	75	57	59	37	33	51
"ENSG00000157600.12"	2652	2454	2392	2255	2170	1857	1612	1621	1343
"ENSG00000101935.10"	130	113	199	67	94	150	60	56	77
"ENSG00000101901.12"	321	221	307	221	273	288	143	189	225
"ENSG00000126016.15"	369	527	705	303	618	510	225	427	404
"ENSG00000271826.5"	14	24	18	4	7	11	3	15	4
"ENSG00000102024.18"	297	159	290	170	273	248	149	171	195
"ENSG00000003096.14"	285	346	407	291	674	541	166	299	345
"ENSG00000131725.14"	227	185	275	205	273	266	181	235	287
"ENSG00000131724.11"	980	1080	1084	892	1162	1073	626	837	810
"ENSG00000250995.1"	16	16	9	18	24	21	11	13	12
"ENSG00000203650.9"	28	16	39	4	9	4	3	2	2
"ENSG00000175556.17"	196	132	159	361	325	323	228	261	317
"ENSG00000101856.10"	2391	2169	2342	2189	1928	2060	1426	1433	1420
"ENSG00000077713.19"	613	524	594	504	516	531	295	359	285
"ENSG00000237903.1"	47	31	56	18	26	19	8	19	13
"ENSG00000224281.5"	22	30	44	8	10	17	6	11	10
"ENSG00000005022.6"	5960	4711	3657	6235	5074	5012	4158	3597	2850
"ENSG00000018610.15"	165	98	108	90	149	118	97	106	69
"ENSG00000077721.16"	893	789	737	999	976	870	549	759	646
"ENSG00000186416.17"	263	216	253	190	209	216	108	182	202
"ENSG00000125354.23"	19	10	11	20	13	14	11	16	13
"ENSG00000187808.5"	21	36	21	27	23	30	16	3	13
"ENSG00000198918.8"	5679	4715	5091	5988	4772	5682	4679	3976	3855
"ENSG00000125351.12"	152	119	137	60	121	86	61	72	60
"ENSG00000125352.6"	58	69	64	58	58	76	44	46	42
"ENSG00000125356.7"	466	421	401	534	399	412	411	351	311
"ENSG00000101882.10"	250	239	236	169	196	174	86	113	139
"ENSG00000233382.7"	39	35	50	11	14	28	11	8	7
"ENSG00000177485.7"	175	117	162	121	198	144	73	111	116
"ENSG00000005893.16"	2534	2455	2744	2936	3224	2911	1817	2236	2333
"ENSG00000158290.18"	511	317	507	331	292	279	174	209	253
"ENSG00000232119.8"	397	312	441	286	253	253	164	200	189
"ENSG00000171155.8"	229	299	382	165	282	288	118	184	213
"ENSG00000182890.5"	13	14	30	8	17	21	5	9	10
"ENSG00000125676.20"	831	401	543	564	823	566	333	438	467
"ENSG00000226902.1"	31	29	32	8	17	7	3	6	7
"ENSG00000101966.13"	1507	1151	1418	1341	1430	1222	717	897	1375
"ENSG00000252627.1"	65	32	33	22	23	10	15	16	28
"ENSG00000232412.1"	7	8	9	9	3	2	8	3	7
"ENSG00000101972.19"	960	444	594	584	828	730	365	489	540
"ENSG00000226532.1"	4	6	7	9	5	3	9	2	4
"ENSG00000102038.16"	492	215	374	415	515	519	307	387	528
"ENSG00000122126.17"	910	809	1109	917	1137	1132	522	863	989
"ENSG00000122121.11"	4693	3784	3039	5056	3919	3423	3831	2575	2142
"ENSG00000275070.1"	6	9	4	1	1	7	10	6	4
"ENSG00000188706.13"	5137	4455	3863	5219	4502	3802	3447	3323	2578
"ENSG00000156697.13"	132	116	179	63	136	101	54	78	107
"ENSG00000085185.15"	1640	1507	1655	1934	1922	1761	1351	1612	1426
"ENSG00000102034.17"	3168	2631	2391	3439	2612	2347	2161	2094	1855
"ENSG00000156709.15"	854	963	967	681	943	803	428	659	505
"ENSG00000286650.1"	11	20	13	3	5	1	4	2	6
"ENSG00000056277.16"	158	79	138	38	70	68	19	38	63
"ENSG00000102078.16"	47	44	38	24	42	28	13	11	32
"ENSG00000147262.4"	20	17	17	4	8	13	2	2	1
"ENSG00000134597.16"	118	108	140	116	138	113	77	82	91
"ENSG00000165675.16"	64	73	98	32	61	42	17	31	36
"ENSG00000147255.19"	102	42	82	120	64	67	84	40	42
"ENSG00000213468.7"	230	186	310	147	176	198	116	137	142
"ENSG00000134602.16"	292	162	256	194	258	233	94	159	180
"ENSG00000123728.10"	1131	913	1082	929	939	1011	586	604	896
"ENSG00000232160.7"	66	58	68	54	43	57	33	31	28
"ENSG00000076770.14"	155	51	128	59	60	96	46	69	49
"ENSG00000171004.18"	262	131	276	215	168	287	118	185	230
"ENSG00000147257.15"	7929	6021	13762	7714	7508	9535	5892	7148	8805
"ENSG00000156531.17"	156	82	151	59	100	106	44	58	91
"ENSG00000165704.15"	168	148	198	213	173	213	149	128	155
"ENSG00000223749.11"	125	119	122	72	60	60	35	38	38
"ENSG00000170965.10"	87	62	74	70	55	69	65	51	40
"ENSG00000156504.16"	350	309	384	355	391	284	214	211	273
"ENSG00000156500.15"	84	94	88	111	135	140	88	107	173
"ENSG00000101928.13"	175	205	183	320	403	347	147	245	300
"ENSG00000184785.6"	33	33	45	14	20	29	16	13	23
"ENSG00000212747.5"	264	229	253	177	188	156	122	178	104
"ENSG00000134590.14"	721	625	622	1163	923	670	603	613	621
"ENSG00000286964.1"	43	28	46	15	28	28	13	30	27
"ENSG00000203950.6"	536	472	429	573	445	440	331	340	366
"ENSG00000196972.9"	93	46	68	49	43	39	42	34	26
"ENSG00000186376.15"	134	114	171	50	115	84	41	68	87
"ENSG00000173275.13"	25	15	28	6	22	14	6	10	18
"ENSG00000178947.9"	576	409	439	345	231	192	182	173	170
"ENSG00000165359.15"	47	45	44	24	55	42	32	33	26
"ENSG00000169446.5"	816	614	820	1020	840	710	519	520	829
"ENSG00000198689.12"	251	300	444	263	378	309	138	198	308
"ENSG00000129680.16"	26	30	41	12	14	12	8	7	18
"ENSG00000102241.12"	87	83	97	62	100	65	36	49	59
"ENSG00000232611.1"	35	40	41	28	61	62	36	35	53
"ENSG00000147274.14"	3231	2014	2832	3038	2432	3233	2059	1868	1972
"ENSG00000234062.8"	72	51	46	33	33	27	28	31	17
"ENSG00000101974.14"	228	120	169	115	136	155	89	119	77
"ENSG00000287796.1"	36	7	12	2	2	0	5	2	5
"ENSG00000102081.15"	903	767	934	643	917	773	425	510	505
"ENSG00000219507.4"	8	7	13	7	9	10	8	7	5
"ENSG00000010404.18"	173	140	137	136	160	129	86	127	104
"ENSG00000241489.8"	11	16	13	8	21	12	5	14	3
"ENSG00000238039.1"	41	44	36	15	28	39	6	19	22
"ENSG00000241769.7"	47	64	53	21	50	31	15	30	23
"ENSG00000197620.11"	70	61	71	83	93	95	80	86	75
"ENSG00000269556.8"	279	244	289	214	203	204	177	138	109
